pref,city,img_url,edition,release_date,loc_name,address,phone,hours,stock_text,stock_url,lat,lng
宮城県,七ヶ浜町(A001),http://www.gk-p.jp/wp-content/uploads/mhc/04-404-A-01.jpg,第09弾,2018/12/14,七ヶ浜国際村,七ヶ浜国際村,,10:00～17:00 ただし、火曜日（火曜日が祝日の場合は翌日）、年末年始はお休みです,こちら からご確認ください,https://www.shichigahama.com/benricho/oshirase/suido3-020-8717.html,38.298430,141.067582
宮城県,七ヶ浜町(B001),http://www.gk-p.jp/wp-content/uploads/mhc/04-404-B-01.jpg,第27弾,2025/12/19,七ヶ浜国際村,七ヶ浜国際村,,【開館日】10:00～17:00 ただし、火曜日（祝日の場合は翌日）及び年末年始はお休みです 【休館日】8：30～17：15 ※七ヶ浜国際村の休館日に配布します,こちら からご確認ください,https://www.shichigahama.com/benricho/oshirase/suido3-020-12422.html,38.298464,141.067864
宮城県,利府町(A001),http://www.gk-p.jp/wp-content/uploads/mhc/04-406-A-01.jpg,第14弾,2021/04/25,利府町役場町民交流館「ペア・パル利府」,宮城県宮城郡利府町利府字新並松４番地,,【平日】8：30～17：15 【土日祝日】9：00～17：15 ただし、年末年始（12月28日から1月4日）及び臨時休館日はお休みです,こちら からご確認ください,https://www.town.rifu.miyagi.jp/gyosei/soshikikarasagasu/jougesuidou/keiei/1/3/1/4209.html,38.330333,140.975866
宮城県,利府町(B001),http://www.gk-p.jp/wp-content/uploads/mhc/04-406-B-01.jpg,第28弾,2026/04/24,利府町上下水道部上下水道課,宮城県宮城郡利府町利府字新並松4番地,,【平日】8:30～17:15 【土日祝日】9:00～17:15 ※ただし年末年始（12/28～1/4）及び臨時休館日は配布いたしません,こちら からご確認ください,https://www.town.rifu.miyagi.jp/gyosei/soshikikarasagasu/jougesuidou/keiei/1/3/1/4209.html,38.330449,140.976197
宮城県,大和町,http://www.gk-p.jp/wp-content/uploads/mhc/04-421-A-01.jpg,第13弾,2020/12/17,大和町ふれあい文化創造センター,宮城県黒川郡大和町吉岡南二丁目4－14,,9：00～17：00 ただし、第1・3火曜日、年末年始（12/28～1/4）、臨時閉館日はお休みです,こちら からご確認ください,https://www.town.taiwa.miyagi.jp/soshiki/jogesuido/shisetsuseibi/1110.html,38.442045,140.881143
宮城県,大郷町,http://www.gk-p.jp/wp-content/uploads/mhc/04-422-A-01.jpg,第25弾,2025/04/25,道の駅　おおさと,宮城県黒川郡大郷町中村字北浦51番地6,,9：00から18：00 ただし、閉館日はお休みです,こちら からご確認ください,https://www.town.miyagi-osato.lg.jp/soshiki/jyogesui/oosatotyou-manho-rucard.html,38.424130,140.992881
宮城県,大衡村(A001),http://www.gk-p.jp/wp-content/uploads/mhc/04-424-A-01.jpg,第05弾,2017/08/01,大衡村役場1階都市建設課,宮城県黒川郡大衡村大衡字平林62番地,,【開庁日】9：00～17：00 【閉庁日】9：00～17：00,こちら からご確認ください,https://www.village.ohira.miyagi.jp/9/15/80.html,38.467374,140.880085
宮城県,大衡村(B001),http://www.gk-p.jp/wp-content/uploads/mhc/04-424-B-01.jpg,第24弾,2024/12/20,万葉・おおひら館,宮城県黒川郡大衡村大衡字鐙沢12番地2,,9：00～18：00 ただし、正月元旦から4日まではお休みです,こちら からご確認ください,https://www.village.ohira.miyagi.jp/9/15/80.html,38.469464,140.890015
宮城県,涌谷町,http://www.gk-p.jp/wp-content/uploads/mhc/04-501-A-01.jpg,第03弾,2016/12/01,わくや万葉の里 天平ろまん館,宮城県遠田郡涌谷町涌谷字黄金山1-3,,9:30～17:00（11月～3月は16:30まで） ただし、休館日はお休みです 休館日は左記施設ホームページでご確認ください,0229-43-2100までお問い合わせください,,38.557546,141.136799
宮城県,女川町,http://www.gk-p.jp/wp-content/uploads/mhc/04-581-A-01.jpg,第09弾,2018/12/14,女川町たびの情報館ぷらっと,宮城県牡鹿郡女川町女川浜字大原479番地の20 SG-7街区1画地,,9:00～15:00（年中無休）,こちら からご確認ください,http://www.town.onagawa.miyagi.jp/05_07_01.html,38.445573,141.446255
秋田県,秋田市（A001）,http://www.gk-p.jp/wp-content/uploads/mhc/05-201-A-01.jpg,第01弾,2016/04/01,秋田市上下水道局 下水道整備課,秋田県秋田市川尻みよし町14-8,,8:30～17:15 土曜、日曜、祝日、年末年始は守衛室で配布します。,こちら からご確認ください,https://www.city.akita.lg.jp/suido/jigyo-shokai/1008331.html,39.710189,140.097110
秋田県,秋田市（B001）,http://www.gk-p.jp/wp-content/uploads/mhc/05-201-B-01.jpg,第08弾,2018/08/11,道の駅あきた港セリオン,秋田県秋田市土崎港西1-9-1,,9:00～17:30,こちら からご確認ください,https://www.city.akita.lg.jp/suido/jigyo-shokai/1008331.html,39.751820,140.061971
秋田県,能代市,http://www.gk-p.jp/wp-content/uploads/mhc/05-202-A-01.jpg,第11弾,2019/12/14,能代バスケミュージアム,秋田県能代市柳町5-20,,9：30～18：00（平日及び土日祝日） ただし、臨時休館日は配布しません,こちら からご確認ください,https://www.city.noshiro.lg.jp/kurashi/suido/gesuido/14404,40.208566,140.029992
秋田県,横手市,http://www.gk-p.jp/wp-content/uploads/mhc/05-203-A-01.jpg,第22弾,2024/04/26,横手市ふれあいセンターかまくら館,秋田県横手市中央町8-12,,9：00～17：00 ただし、年末年始(12/29～1/3)はお休みです,こちら からご確認ください,https://www.city.yokote.lg.jp/suido/1001592/1010572.html,39.313511,140.566010
秋田県,男鹿市,http://www.gk-p.jp/wp-content/uploads/mhc/05-206-A01.jpg,第12弾,2020/04/25,「道の駅おが」男鹿市複合観光施設オガーレ,秋田県男鹿市船川港船川字新浜町1-19,,9：00～17：00 ただし、休館日は下記のとおりです ①12月31日は14:00まで ②1月1日~1月3日 ③2・3月の第3水・木曜日 ※臨時休館する場合がありますので、訪問の際には施設のサイトをご確認ください,こちら からご確認ください,https://www.city.oga.akita.jp/soshik/kigyokyoku/moreabout/gesuidou/6032.html,39.710189,140.097110
秋田県,潟上市,http://www.gk-p.jp/wp-content/uploads/mhc/05-211-A-01.jpg,第27弾,2025/12/19,てんのうグリーンマーケット(道の駅てんのう),秋田県潟上市天王字江川上谷地109-2,,9:00～17:00 ただし、年末年始はお休みです,こちら からご確認ください,https://www.city.katagami.lg.jp/soshiki/kensetsubu/jogesuido/shisetsukomu/5752.html,39.856583,140.009994
秋田県,大仙市,http://www.gk-p.jp/wp-content/uploads/mhc/05-212-A-01.jpg,第13弾,2020/12/17,花火伝統文化継承資料館はなび・アム,秋田県大仙市大曲大町7-19,,9：00～17：00 ただし、月曜日（祝日の場合には翌平日）はお休みです ※臨時休館等、利用条件を変更する場合がありますので、訪問の際には施設のサイトをご確認ください,こちら からご確認ください,https://www.city.daisen.lg.jp/docs/2021092900038/,39.459763,140.480411
山形県,山形県（流域下水道）,http://www.gk-p.jp/wp-content/uploads/mhc/06-000-A-01.jpg,第06弾,2017/12/09,山形浄化センター,山形県天童市大字大町字西原1915（（公財）山形県建設技術センター 下水道事業所）,（問い合わせ先）山形県県土整備部 下水道課電話：023-630-2590,【平日】8:30～17:15 【休日】8:30～17:15（年末年始はお休みします）,こちら からご確認ください,https://www.pref.yamagata.jp/180040/kurashi/kendo/gesuido/mhcard.html,38.394722,140.332797
山形県,山形市(A001),http://www.gk-p.jp/wp-content/uploads/mhc/06-201-A-01.jpg,第22弾,2024/04/26,道の駅やまがた蔵王,山形県山形市表蔵王79番地1,,9：00～17：30 ただし、1月1日（休館日）はお休みです 施設の開館状況は ホームページ をご確認ください,こちら からご確認ください,https://suidou.yamagata.yamagata.jp/,38.189447,140.312085
山形県,山形市(B001),http://www.gk-p.jp/wp-content/uploads/mhc/06-201-B-01.jpg,第25弾,2025/04/25,最上義光歴史館,山形県山形市大手町1-53,,9:00～16:30 ただし、月曜日（国民の祝日と重なる場合はその翌日）及び年末年始はお休みです,こちら からご確認ください,https://suidou.yamagata.yamagata.jp/,38.255094,140.333436
山形県,米沢市,http://www.gk-p.jp/wp-content/uploads/mhc/06-202-A-01.jpg,第27弾,2025/12/19,道の駅米沢,山形県米沢市川井1039-1,,9:00～18:00（年中無休）,こちら からご確認ください ※現在、配布を一時中止しています,https://travelyonezawa.com/amanojaku-movie/,37.922445,140.137320
山形県,鶴岡市（A001）,http://www.gk-p.jp/wp-content/uploads/mhc/06-203-A-01.jpg,第01弾,2016/04/01,鶴岡市下水道部,山形県鶴岡市のぞみ町2-10,,8:30～17:15（年中無休）,こちら からご確認ください,https://www.city.tsuruoka.lg.jp/kurashi/suido/gesuido/kohokatsudo/mannhorukado.html,38.715815,139.835830
山形県,鶴岡市（B001）,http://www.gk-p.jp/wp-content/uploads/mhc/06-203-B-01.jpg,第10弾,2019/08/07,鶴岡市観光案内所,鶴岡市末広町3-1　マリカ東館1F（FOODEVER内）,,9：00～17：30 ただし、年末年始（12/29～1/3）はお休みです,こちら からご確認ください,https://www.city.tsuruoka.lg.jp/kurashi/suido/gesuido/kohokatsudo/mannhorukado.html,38.739109,139.836654
山形県,酒田市,http://www.gk-p.jp/wp-content/uploads/mhc/06-204-A01.jpg,第17弾,2022/08/06,酒田駅前観光案内所(酒田駅前交流拠点施設ミライニ内),山形県酒田市幸町一丁目10番1号,,9：00～19：00 ただし、年末年始（12/31～1/2）はお休みです,こちら からご確認ください,https://www.city.sakata.lg.jp/smph/kurashi/jogesuido/oshirase/mhc01.html,38.921149,139.845402
山形県,新庄市,http://www.gk-p.jp/wp-content/uploads/mhc/06-205-A-01.jpg,第11弾,2019/12/14,新庄ふるさと歴史センター,山形県新庄市堀端町4番74号,,9:00～16:30（入場は16:00まで） ただし、毎週火曜日・祝日の翌日 （祝日の翌日が休日の場合を除く）及び年末年始(12/29～1/3)はおやすみです,0233-22-2188までお問い合わせください,,38.766981,140.296517
山形県,寒河江市,http://www.gk-p.jp/wp-content/uploads/mhc/06-206-A-01.jpg,第05弾,2017/08/01,道の駅寒河江チェリーランド（総合観光案内所内）,山形県寒河江市大字八鍬字川原919-6,,9:00～17:00 ただし、年末年始（12/31～1/3）はお休みです,0237-86-1818までお問い合わせください,,38.398860,140.271297
山形県,上山市,http://www.gk-p.jp/wp-content/uploads/mhc/06-207-A-01.jpg,第04弾,2017/04/03,かみのやま温泉観光案内所（ＪＲかみのやま温泉駅前）,山形県上山市矢来1-2-1,,9:00～17:00 ただし、年末年始は時間が変更になります。,023-672-1111までお問い合わせください,,38.149565,140.267830
山形県,天童市,http://www.gk-p.jp/wp-content/uploads/mhc/06-210-A-01.jpg,第03弾,2016/12/01,天童市上下水道事業所,山形県天童市老野森1-3-25,,【天童市上下水道事業所】 8:30～17:15 ただし、土日、祝日、年末年始はお休みです 【もり～な天童】 9:00～18:00,こちら からご確認ください,https://www.city.tendo.yamagata.jp/lifeinfo/jougesuidou/onegai.html,38.363309,140.378189
山形県,天童市(B001),http://www.gk-p.jp/wp-content/uploads/mhc/06-210-B-01.jpg,第29弾,2026/07/31,天童市将棋資料館,山形県天童市本町一丁目1番1号,,9:00～18:00（最終入館17:30） ただし、第3月曜日※第3月曜日が祝日の場合は翌日、年末年始（12月29日～1月3日）はお休みです,マンホールカードの案内は こちら からご確認ください,https://www.city.tendo.yamagata.jp,38.360017,140.369542
山形県,東根市,http://www.gk-p.jp/wp-content/uploads/mhc/06-211-A-01.jpg,第08弾,2018/08/11,東根市観光物産協会,山形県東根市さくらんぼ駅前1-1-1（さくらんぼ東根駅1階）,,9:00～17:00（年中無休）,こちら からご確認ください,https://www.city.higashine.yamagata.jp/section_list/section027/gesuidou/498,38.428796,140.380812
山形県,南陽市,http://www.gk-p.jp/wp-content/uploads/mhc/06-213-A-01.jpg,第04弾,2017/04/03,南陽市上下水道課 水道庁舎,山形県南陽市三間通466-15,,【平日】8:30～17:15 【休日】9:00～20:00（冬期間は9：00～19：00）,こちら からご確認ください,http://www.city.nanyo.yamagata.jp/manhole/,38.056813,140.147458
山形県,河北町,http://www.gk-p.jp/wp-content/uploads/mhc/06-321-A-01.jpg,第09弾,2018/12/14,紅花資料館　物産館,山形県西村山郡河北町谷地戊1143,,【3月～10月】 9:00～17:00 【11月～2月】  9:00～16:00 ただし、毎月第2木曜日、年末年始（12/29～1/3）はお休みです,こちら からご確認ください,https://www.town.kahoku.yamagata.jp/soshiki/suido/gesuikoumu/799.html,38.438528,140.299762
山形県,舟形町,http://www.gk-p.jp/wp-content/uploads/mhc/06-363-A-01.jpg,第08弾,2018/08/11,舟形町観光物産センターめがみ,山形県最上郡舟形町舟形391-2（舟形駅構内）,,8：30～17：00,こちら からご確認ください,https://www.town.funagata.yamagata.jp/s010/kanko/080/210/20200121022000.html,38.691566,140.316346
福島県,福島県（流域下水道）(A001),http://www.gk-p.jp/wp-content/uploads/mhc/07-000-A-01.jpg,第06弾,2017/12/09,福島県あだたら清流センター,福島県あだたら清流センター,,【平日】8:30～17:15 【休日】9:00～12:15、13:00〜17:30 ただし、年末年始(12/29〜1/3)はお休みです,こちら からご確認ください,https://www.pref.fukushima.lg.jp/sec/41055c/mhcard.html,37.590377,140.454016
福島県,福島県流域下水道(B001),http://www.gk-p.jp/wp-content/uploads/mhc/07-000-B-01.jpg,第24弾,2024/12/20,福島県県北浄化センター,福島県県北浄化センター,,【平日】8:30～17:15 【土日祝】9:00～17:00 ただし、年末年始（12/29～1/3）はお休みです,こちら からご確認ください,https://www.pref.fukushima.lg.jp/sec/41055c/mhcard.html,37.866558,140.576043
福島県,福島市(A001),http://www.gk-p.jp/wp-content/uploads/mhc/07-201-A-01.jpg,第03弾,2016/12/01,福島市アクティブシニアセンター・アオウゼ,福島県福島市曽根田町1−18 ＭＡＸふくしま4階,,9:00～19:00 ただし、年末年始はお休みです（詳しくは「アオウゼ」ホームページをご覧ください）,こちら からご確認ください,https://www.city.fukushima.fukushima.jp/suido/jogesuidojigyo/koho/2072.html,37.758978,140.460150
福島県,福島市(B001),http://www.gk-p.jp/wp-content/uploads/mhc/07-201-B-01.jpg,第13弾,2020/12/17,福島市観光案内所（JR福島駅西口２階）,福島市観光案内所（JR福島駅西口２階）,,9:00～18:00 年中無休 ただし年末年始の配布時間は、電話（024-531-6428）にて確認してください。,こちら からご確認ください,https://www.city.fukushima.fukushima.jp/suido/jogesuidojigyo/koho/2072.html,37.753783,140.460324
福島県,会津若松市,http://www.gk-p.jp/wp-content/uploads/mhc/07-202-A-01.jpg,第02弾,2016/08/01,会津若松市役所,会津若松市東栄町３番４６号,,9:00〜17:00,こちら からご確認ください,http://www.city.aizuwakamatsu.fukushima.jp/docs/2016071500026/,37.512390,139.909605
福島県,郡山市（A001）,http://www.gk-p.jp/wp-content/uploads/mhc/07-203-A-01.jpg,第02弾,2016/08/01,郡山市磐梯熱海観光物産館,福島県郡山市熱海町熱海二丁目15-1,,9:00～19:00 ただし、年末年始(12/29～1/3)は、お問合せください。,こちら からご確認ください,https://www.city.koriyama.lg.jp/site/jougesuidou/5690.html,37.481136,140.272026
福島県,郡山市（B001）,http://www.gk-p.jp/wp-content/uploads/mhc/07-203-B-01.jpg,第02弾,2016/08/01,湖南公民館,郡山市湖南町福良字家老9390-4,,8:30～17:15 ただし、第三日曜日、年末年始（12/29～1/3）はお休みです,こちら からご確認ください,https://www.city.koriyama.lg.jp/site/jougesuidou/5690.html,37.389542,140.089663
福島県,いわき市(A001),http://www.gk-p.jp/wp-content/uploads/mhc/07-204-A-01.jpg,第05弾,2017/08/01,いわき市観光物産センター いわき・ら・らミュウ1階中央インフォメーション,いわき市観光物産センター いわき・ら・らミュウ1階中央インフォメーション,,9:00～18:00 ただし、月1回程度休館日（水曜日）があります,こちら からご確認ください,https://www.city.iwaki.lg.jp/www/contents/1681438660994/index.html,36.944324,140.905470
福島県,いわき市(B001),http://www.gk-p.jp/wp-content/uploads/mhc/07-204-A01.jpg,第17弾,2022/08/06,観光遊覧船サンシャインシーガル受付,福島県いわき市小名浜字辰巳町43-1,,9:00～17:00 ただし、水曜日はお休みです,こちら からご確認ください,https://www.city.iwaki.lg.jp/www/contents/1681438660994/index.html,36.943769,140.905333
福島県,いわき市(C001),http://www.gk-p.jp/wp-content/uploads/mhc/07-204-C-01.jpg,第19弾,2023/04/28,いわきマリンタワー,福島県いわき市小名浜下神白字大作93,,9:00～17:00（但し入場は16:30まで） ただし、毎月第3火曜日及び1月1日（但し第3火曜日が国民祝日にあたる時はその翌日）はお休みです,こちら からご確認ください,https://www.city.iwaki.lg.jp/www/contents/1681438660994/index.html,36.939396,140.920010
福島県,いわき市(D001),http://www.gk-p.jp/wp-content/uploads/mhc/07-204-D-01.jpg,第25弾,2025/04/25,いわき市石炭･化石館ほるる,福島県いわき市常磐湯本町向田3-1,,9：00～17：00（入館は16：30まで） ただし、第三火曜日（第三火曜日が祝日・振替休日の場合は翌日）及び１月１日はお休みです,こちら からご確認ください,https://www.city.iwaki.lg.jp/www/contents/1681438660994/index.html,37.012617,140.848492
福島県,いわき市(E001),http://www.gk-p.jp/wp-content/uploads/mhc/07-204-E-01.jpg,第28弾,2026/04/24,いわき市総合観光案内所,福島県いわき市平田町38-16　JRいわき駅コンコース自由通路,,10:00～13:15、14:00～18:00 ※下記の期間は営業時間が変更となります。 12/29～30、1/2～3:10:00～17:00 ※定休日：12/31、1/1,こちら からご確認ください,https://www.city.iwaki.lg.jp/www/contents/1681438660994/index.html,37.058340,140.892165
福島県,白河市,http://www.gk-p.jp/wp-content/uploads/mhc/07-205-A-01.jpg,第04弾,2017/04/03,公益財団法人 白河観光物産協会,福島県白河市郭内1-2（しらかわ観光ステーション内）,,9:00～18:00 ただし、年末年始（12/29～1/3）はお休みです,こちら からご確認ください,http://www.city.shirakawa.fukushima.jp/page/page002897.html,37.129649,140.213517
福島県,須賀川市(A001),http://www.gk-p.jp/wp-content/uploads/mhc/07-207-A-01.jpg,第10弾,2019/08/07,須賀川市民交流センター tette,福島県須賀川市中町4-1,,【月～土】9：00～21：00 【日・祝】9：00～20：00 ただし、毎月第3火曜日、年末年始はお休みです,0248-88-9159までお問い合わせください,,37.288628,140.375155
福島県,須賀川市(B001),http://www.gk-p.jp/wp-content/uploads/mhc/07-207-B-01.jpg,第23弾,2024/07/26,須賀川市風流のはじめ館,福島県須賀川市本町81番地4,,【月曜日、木曜日から日曜日まで】9:00～17:00 ※毎週、火・水曜日（火曜日または水曜日が祝日の場合、土曜日、日曜日、祝日を除いた翌開館日が休館）、年末年始はお休みです。,こちら からご確認ください,https://www.sukagawa-jyogesuidojigyo.jp/,37.285741,140.375770
福島県,須賀川市(C001),http://www.gk-p.jp/wp-content/uploads/mhc/07-207-C-01.jpg,第26弾,2025/07/25,須賀川特撮アーカイブセンター,福島県須賀川市柱田字中地前22番地,,【月曜日、木曜日から日曜日まで】9:00～16:45（最終入館時間は16:45） ※毎週、火・水曜日（火曜日または水曜日が祝日（振替休日含む）になる場合は、土曜日、日曜日、祝日を除いた翌開館日が休館日）、年末年始はお休みです。,こちら からご確認ください,https://www.sukagawa-jyogesuidojigyo.jp/,37.318076,140.277089
福島県,喜多方市,http://www.gk-p.jp/wp-content/uploads/mhc/07-208-A-01.jpg,第11弾,2019/12/14,喜多方市役所下水道課,福島県喜多方市字御清水東7244-2,,【平日】8:30～17:15 【休日】8:30～17:15,こちら からご確認ください,https://www.city.kitakata.fukushima.jp/soshiki/jogesui/21796.html,37.651335,139.874531
福島県,相馬市,http://www.gk-p.jp/wp-content/uploads/mhc/07-209-A-01.jpg,第06弾,2017/12/09,相馬市千客万来館,福島県相馬市中村字北町55-1,,9:00～16:30 ただし、年末年始（12/29～1/3）はお休みです,0244-26-4848までお問い合わせください,,37.798691,140.918734
福島県,二本松市,http://www.gk-p.jp/wp-content/uploads/mhc/07-210-A-01.jpg,第05弾,2017/08/01,二本松市歴史観光施設【にほんまつ観光城報館】 ２階事務室,福島県二本松市郭内三丁目303番地5,,9：00~17：00 ただし、月曜日（月曜日が祝日の場合は火曜日）、年末年始（12/29~1/3）はお休みです。その他臨時休館があります。,こちら からご確認ください,http://www.city.nihonmatsu.lg.jp/page/page000236.html,37.589794,140.433737
福島県,田村市,http://www.gk-p.jp/wp-content/uploads/mhc/07-211-A-01.jpg,第07弾,2018/04/28,あぶくま洞管理事務所,福島県田村市滝根町菅谷字東釜山1,,8:30～16:00（年中無休）,こちら からご確認ください,https://www.city.tamura.lg.jp/soshiki/25/entry.html,37.344196,140.673767
福島県,南相馬市,http://www.gk-p.jp/wp-content/uploads/mhc/07-212-A-01.jpg,第06弾,2017/12/09,小高区役所市民総合サービス課窓口,福島県南相馬市小高区本町2-78,,8:30～17:15（年中無休）,0244-24-5273までお問い合わせください,,37.565394,140.992460
福島県,伊達市,http://www.gk-p.jp/wp-content/uploads/mhc/07-213-A-01.jpg,第21弾,2023/12/15,伊達市観光案内所,伊達市梁川町青葉町1,,9：00～17：00 ただし、年末年始はお休みです,こちら からご確認ください,https://www.city.fukushima-date.lg.jp/soshiki/25/68027.html,37.845571,140.601290
福島県,本宮市(A001),http://www.gk-p.jp/wp-content/uploads/mhc/07-214-A-01.jpg,第08弾,2018/08/11,本宮市役所建設部上下水道課,福島県本宮市本宮字万世212番地,,8：30～17：15,こちら からご確認ください,http://www.city.motomiya.lg.jp/soshiki/23/mhcard.html,37.513165,140.393877
福島県,本宮市(B001),http://www.gk-p.jp/wp-content/uploads/mhc/07-214-B-01.jpg,第26弾,2025/07/25,本宮市中央公民館,福島県本宮市本宮字矢来39-1,,【平日】9：00〜17：15 ただし、年末年始はお休みです 【土日祝日】9：00〜17：00 ただし、年末年始はお休みです ※詳細は市のホームページをご確認ください,こちら からご確認ください,https://www.city.motomiya.lg.jp/soshiki/23/mhcard-new.html,37.516497,140.401428
福島県,桑折町,http://www.gk-p.jp/wp-content/uploads/mhc/07-301-A-01.jpg,第05弾,2017/08/01,旧伊達郡役所,福島県伊達郡桑折町字陣屋12,,9:00～17:00（16：30最終入館） ただし、月曜日（月曜日が祝祭日の場合は火曜日）、祝祭日の翌日、展示替え期間、年末年始はお休みです ※休館日は桑折町役場で配布しています,こちら からご確認ください,https://www.town.koori.fukushima.jp/soshiki/6/1477.html,37.843423,140.518502
福島県,国見町,http://www.gk-p.jp/wp-content/uploads/mhc/07-303-A-01.jpg,第24弾,2024/12/20,道の駅国見　あつかしの郷,福島県伊達郡国見町大字藤田字日渡二18-1,,9：00～17：30 ただし、年末年始(12/29～1/3)はお休みです,こちら からご確認ください,https://www.town.kunimi.fukushima.jp/soshiki/9/19118.html,37.872731,140.546771
福島県,猪苗代町,http://www.gk-p.jp/wp-content/uploads/mhc/07-408-A-01.jpg,第08弾,2018/08/11,猪苗代町役場上下水道課窓口,福島県耶麻郡猪苗代町字城南100,,9:00～17：00（年中無休）,こちら からご確認ください,https://www.town.inawashiro.fukushima.jp/soshiki/9/1361.html,37.557795,140.104608
福島県,会津坂下町,http://www.gk-p.jp/wp-content/uploads/mhc/07-421-A-01.jpg,第07弾,2018/04/28,会津坂下町役場 建設課 上下水道班,福島県河沼郡会津坂下町字市中三番甲3662,,8:30～17:15（年中無休）,こちら からご確認ください,http://www.town.aizubange.fukushima.jp/soshiki/28/7745.html,37.561489,139.821637
福島県,湯川村（A001）,http://www.gk-p.jp/wp-content/uploads/mhc/07-422-A-01.jpg,第07弾,2018/04/28,湯川村役場窓口,福島県河沼郡湯川村大字清水田字長瀞18,,9:00～17:00（年中無休）,こちら からご確認ください,https://www.vill.yugawa.fukushima.jp/site/kurashi-top/yugawa-manhole.html,37.565814,139.886868
福島県,湯川村(B001),http://www.gk-p.jp/wp-content/uploads/mhc/07-422-B-01.jpg,第14弾,2021/04/25,道の駅あいづ　湯川・会津坂下,福島県河沼郡湯川村大字佐野目字五丁ノ目78-1,,9:00-19:00 （4/1～11/30） 9:00-18:00 （12/1～3/31）,こちら からご確認ください,https://www.vill.yugawa.fukushima.jp/site/kurashi-top/yugawa-manhole.html,37.557299,139.862297
福島県,西郷村,http://www.gk-p.jp/wp-content/uploads/mhc/07-461-A-01.jpg,第07弾,2018/04/28,西郷村農産物産館「まるごと西郷館」,西郷村大字熊倉字折口原146番地,,9:00～18：00 ただし、毎月第3火曜日（祝日除く）は定休日のため、西郷村役場上下水道お客様センター（本庁舎１階）にて配布いたします（8：30～17：15） また、年末年始休業中は、西郷村役場にて配布いたします（※対応期間は毎年変更があります。期間・配布時間などの詳細についてはお問い合わせください）,こちら からご確認ください,https://www.vill.nishigo.fukushima.jp/kurashi_tetsuzuki/jogesuido/gesuido/1036.html,37.141720,140.156047
福島県,棚倉町,http://www.gk-p.jp/wp-content/uploads/mhc/07-481-A-01.jpg,第20弾,2023/07/28,棚倉町役場上下水道課,福島県東白川郡棚倉町大字棚倉字中居野33,,8：30～17：15,こちら からご確認ください,http://www.town.tanagura.fukushima.jp/page/page002568.html,37.029973,140.379722
福島県,浅川町(A001),http://www.gk-p.jp/wp-content/uploads/mhc/07-504-A-01.jpg,第28弾,2026/04/24,つながるBASE,福島県石川郡浅川町大字浅川字本町西裏47番地3,,10:00～12:00、13:30～18:00 ただし、火曜日・水曜日はお休みです,こちら からご確認ください,https://www.town.asakawa.fukushima.jp/information/news/002270.html,37.071738,140.414648
福島県,三春町,http://www.gk-p.jp/wp-content/uploads/mhc/07-521-A-01.jpg,第18弾,2023/01/28,三春なかまち蔵一ノ蔵「花かご」,福島県田村郡三春町字中町4,Tel：0247-62-2500,【月曜日以外】10：00～17：00 【月曜日】9：00～17：00,こちら からご確認ください,https://www.town.miharu.fukushima.jp/soshiki/10/manho-ruka-do.html,37.441547,140.488640
福島県,楢葉町,http://www.gk-p.jp/wp-content/uploads/mhc/07-542-A01.jpg,第17弾,2022/08/06,楢葉町サイクリングターミナル,福島県双葉郡楢葉町大字北田字上ノ原27-29,,8：00～17：00 ただし、施設メンテナンス日はお休みです,こちら からご確認ください,https://www.town.naraha.lg.jp/life/009648.html,37.268905,141.014160
福島県,富岡町,http://www.gk-p.jp/wp-content/uploads/mhc/07-543-A01.jpg,第16弾,2022/01/15,とみおかアーカイブ・ミュージアム,福島県双葉郡富岡町大字本岡字王塚760-1,,9:00～16:30 ただし、月曜日（月曜祝日の場合は火曜日）及び年末年始（12/29～1/3）はお休みです,こちら からご確認ください,https://www.tomioka-town.jp/soshiki/toshiseibi/1623.html,37.348150,141.008451
福島県,川内村,http://www.gk-p.jp/wp-content/uploads/mhc/07-544-A01.jpg,第17弾,2022/08/06,ショッピングセンターYO-TASHI内【けろりん堂】,福島県双葉郡川内村大字下川内字宮ノ下25-1,,【平日】9：00～18：00 【土日祝日】10：00～15：00 ただし、年末年始はお休みです,こちら からご確認ください,http://www.kawauchimura.jp/page/page001068.html,37.329238,140.821678
茨城県,流域下水道,http://www.gk-p.jp/wp-content/uploads/mhc/08-000-A-01.jpg,第27弾,2025/12/19,アクアワールド茨城県大洗水族館入口チケット窓口,アクアワールド茨城県大洗水族館入口チケット窓口,,9：00～16：00（最終入場時間までの配布となります） ※季節によって変動いたしますので、HPをご確認ください,こちら からご確認ください,https://www.pref.ibaraki.jp/doboku/gesui/kikaku/manholecard/aquaworld_manholecard.html,36.333576,140.594018
茨城県,水戸市(A001),http://www.gk-p.jp/wp-content/uploads/mhc/08-201-A-01.jpg,第01弾,2016/04/01,水戸観光案内所,茨城県水戸市宮町1-1-1（JR東日本常磐線水戸駅改札口脇）,,9:00～18:00 ただし、年末年始はお休みです,こちら からご確認ください,https://www.city.mito.lg.jp/page/122030.html#mitochan,36.370997,140.476516
茨城県,水戸市(B001),http://www.gk-p.jp/wp-content/uploads/mhc/08-201-B-01.jpg,第28弾,2026/04/24,水戸芸術館,茨城県水戸市五軒町1-6-8,,10:30～18:00 ただし、毎週月曜日（月曜日が祝日の場合は火曜日）、年末年始はお休みです,こちら からご確認ください,https://www.city.mito.lg.jp/page/122030.html,36.380558,140.465843
